gene	count_2	count_3	count_4	count_5	count_6	count_7	count_8	count_9	count_10	count_11	count_12	count_13	count_14	count_15	count_16	count_18	count_19	count_20	count_21	count_22	count_23	count_24	count_25	count_26	count_27	count_28	count_29	count_30	count_31	count_32	count_34	count_35	count_36	count_37	count_38	count_39	count_40	count_41	count_42	count_43	count_44	count_45	count_46	count_47	count_48	count_50	count_51	count_52	count_53	count_54	count_55	count_56	count_57	count_58	count_59	count_60	count_61	count_62	count_63	count_64
Rv1665	57.60422978	65.28817539	78.63662954	92.34282188	38.52554936	39.86933222	29.11494219	42.72684594	51.56194597	23.23967715	76.95289535	18.25285394	33.24826927	32.17072829	9.194173831	48.93054913	53.88015812	70.57088087	67.6618262	66.82409064	27.95003955	32.82460841	14.60230661	20.62771084	0	57.83361127	20.77813139	27.4380011	83.23374023	14.02916118	166.7192741	237.6571424	330.2637632	377.1076017	305.0699823	266.2357522	198.2312138	125.5324792	120.7386375	115.5751728	116.9690889	113.0504306	139.8557594	121.2682136	94.53709396	191.457951	305.647879	374.4448567	353.5624435	276.4907695	264.0723348	151.0269994	118.0213249	104.6347124	127.0140189	107.6601072	103.5510019	88.84482797	66.03654721	68.08894158
Rv1666c	163.8208096	134.0650319	102.9606717	93.07570142	46.60348713	54.65956836	25.2329499	50.49536339	33.7819646	104.5785472	15.39057907	100.3906966	49.8724039	80.42682073	110.330086	131.2688525	96.28905677	100.427792	82.30020206	36.29950603	29.06804114	60.72552556	69.36095642	45.38096384	21.71427769	96.38935212	103.890657	54.87600221	145.6590454	84.17496708	56.36926745	74.79834169	70.53464131	77.49403524	77.10559992	76.26074935	85.86485731	79.20501663	98.17636688	75.5683822	74.93332255	80.75030754	32.732199	35.49313567	34.75628455	72.70555102	76.51371671	76.71978438	70.60826985	78.77883612	72.63110058	88.69274259	109.4329186	81.04061059	58.98483851	62.45929882	70.01459785	36.89319127	26.10747215	34.58485922
Rv1667c	102.8446249	88.46298574	87.63319309	83.18182765	55.30280473	48.87208465	44.64291136	54.37962211	24.89197392	87.14878932	138.5152116	109.5171236	99.7448078	160.8536415	147.1067813	109.3344684	102.1984935	105.4387421	77.0954462	95.6986977	41.36605854	64.0079864	47.4574965	37.12987951	115.809481	57.83361127	124.6687883	93.28920376	114.4463928	91.18954767	67.8342032	70.02397945	52.90098098	51.36232568	50.84499705	71.29703194	73.14413771	65.75510814	73.17493184	51.11978796	36.55284027	33.19734865	33.72408382	17.74656784	36.14653593	64.62715646	63.89709321	66.04004167	61.22857349	51.24448563	57.1633662	76.58208698	65.65975118	60.52400031	44.43524501	53.83005359	60.01251244	32.37565765	23.80387167	17.29242961
Rv1668c	284.3681978	263.6446167	243.906834	237.8194103	119.9263069	115.7496742	127.1352476	147.6018314	174.2438174	226.5868522	484.8032407	428.9420675	523.660241	482.5609244	294.2135626	342.1763918	262.1008982	234.2619182	197.4554255	187.2724515	134.1601899	111.6036686	149.6736428	78.38530118	318.4760727	539.7803719	394.7844964	340.2312137	457.7855713	441.9185772	153.3435157	155.432015	129.680877	135.164015	136.8903767	130.8616409	191.870854	171.8599417	155.4967302	102.2395759	139.814614	139.9671997	103.1560211	99.08500376	114.0006133	151.8738177	144.4806885	134.9134845	145.1247465	164.8236814	151.5389629	181.3036385	182.0188039	185.4188654	153.7538124	160.2574115	134.1456161	101.6445066	87.5368184	82.13904064
Rv1669	3.090958671	2.7411066	1.666030287	1.465759077	0.621379828	0	4.852490366	3.884258722	5.333994411	11.61983858	0	0	8.312067317	0	0	2.362164441	1.390455693	3.340633414	0.975891724	0.824988773	7.826011075	4.923691261	0	0	7.238092562	9.638935212	0	21.95040088	0	14.02916118	1.433116969	2.652423464	0.734735847	0	0	0.902494075	0.530029983	1.494434276	1.829373296	0	0	5.383353836	0	5.915522612	1.390251382	1.615678912	1.831445347	0.653861799	1.823829849	0.764843069	0.448340127	4.27434904	0	2.821033913	1.966161284	0	1.765073895	0.752922271	6.142934625	1.08077685
Rv1670	24.72766937	29.40459808	33.32060574	39.57549509	105.013191	115.1066204	122.2827572	134.0069259	133.3498603	81.33887003	92.34347442	82.13784271	124.6810098	144.7682773	110.330086	34.75756248	34.41377841	52.82376586	45.54161379	66.82409064	125.2161772	164.123042	87.61383969	136.1428915	209.9046843	125.3061578	41.55626278	115.2396046	93.63795776	98.20412826	25.31839978	37.66441319	28.28733011	21.62624239	31.84796519	28.8798104	21.73122932	32.87755407	45.1245413	38.89549084	67.6227545	76.26417934	85.30209437	122.7470942	125.1226244	32.58285805	23.19830773	25.93651801	33.35003152	30.9761443	25.10704711	29.56424753	44.32725818	37.18635612	42.86231598	67.3902961	99.43249611	95.62112841	162.7877676	247.4978988
Rv1671	11.8018422	15.69906508	23.99083613	24.55146455	49.71038628	88.74141687	97.04980731	79.62730381	44.44995342	52.28927359	23.0858686	82.13784271	74.80860585	80.42682073	45.97086915	25.30890472	21.20444932	30.06570073	25.69848207	47.02436008	73.78810442	83.70275144	116.8184529	111.3896385	94.0952033	57.83361127	62.33439417	43.90080177	41.61687012	28.05832236	16.24199231	10.60969386	9.551566011	13.96694821	15.64461448	15.79364632	17.49098945	27.39796173	26.22101724	33.33899215	30.15609322	37.68347685	67.44816764	59.15522612	91.7565912	16.42606893	19.33192311	15.03882137	10.94297909	16.82654752	15.91607451	16.38500466	28.53567245	32.57011881	40.8961547	29.17506721	31.18297215	60.23378167	101.3584213	115.643123
Rv1672c	89.63780147	211.5635913	396.5152083	826.6881197	1201.748588	1169.071709	1608.115307	1920.765938	1713.990204	1777.835302	1400.542695	1067.791955	764.7101931	868.6096639	680.3688635	100.5607148	248.5439552	463.5128862	620.016542	1350.506622	1558.494206	1613.329503	1807.035444	1674.97012	1339.047124	915.6988451	675.2892702	696.9252281	801.1247497	701.458059	138.0569347	184.0781884	175.2344995	207.7020363	160.9160346	156.582722	210.9519334	207.7263644	198.7918982	188.9209555	250.3869558	357.0958044	443.3725138	523.5237512	551.9297986	163.9914095	155.6728545	205.7485126	208.437697	211.4791086	176.42184	195.5514686	221.3592455	253.3801369	252.8483411	340.6497284	580.1209536	511.9871442	836.9748426	891.6409017
Rv1673c	16.85977457	10.9644264	8.996563549	16.48978962	15.53449571	10.28885993	13.58697302	34.9583285	24.89197392	23.23967715	30.78115814	54.75856181	24.93620195	96.51218487	18.38834766	12.14827427	11.47125947	8.142793947	8.783025516	8.249887733	43.6020617	26.25968673	14.60230661	37.12987951	0	0	20.77813139	0	20.80843506	49.10206413	32.48398463	42.96926012	33.06311311	34.69209717	32.96543765	41.06348042	34.98197891	28.892396	28.05039054	15.55819634	24.67316718	26.01954354	3.967539273	8.873283919	18.07326796	35.54493605	38.86734014	31.60332027	31.26565455	31.74098737	40.35061143	26.7146815	32.96839827	30.26200016	12.97666447	16.84757402	9.413727442	9.787989522	13.82160291	22.69631386
Rv1674c	4.495939885	1.245957546	3.998472689	2.931518155	4.349658799	10.93191367	10.6754788	15.53703489	7.111992548	58.09919288	15.39057907	54.75856181	66.49653853	48.25609244	0	2.699616504	3.476139234	2.087895884	7.807133792	1.649977547	7.826011075	0	14.60230661	20.62771084	7.238092562	0	20.77813139	10.97520044	20.80843506	0	22.45216585	24.40229587	24.9810188	16.21968179	14.52714201	14.4399052	21.20119934	10.95918469	14.02519527	0	0	8.075030754	3.967539273	8.873283919	5.561005527	36.08349569	24.62276522	26.80833375	25.794165	14.91443985	16.14024457	21.01554945	22.71771982	17.18266111	3.145858054	6.985579474	7.060295582	5.270455896	1.535733656	7.565437953
Rv1675c	9.553872257	9.967660365	8.663357492	8.061674926	13.67035623	10.93191367	18.43946339	9.710646806	8.889990685	34.85951573	38.47644767	36.50570787	24.93620195	0	18.38834766	11.8108222	4.866594927	17.12074625	13.66248414	28.04961829	16.77002373	29.54214757	14.60230661	0	79.61901818	0	0	32.92560133	20.80843506	14.02916118	8.120996157	6.365816314	5.510518852	6.758200748	7.822307238	4.963717413	7.420419768	5.479592345	9.14686648	10.00169764	7.310568054	11.66393331	14.87827227	22.1832098	13.90251382	7.001275283	3.662890694	8.718157316	2.344924091	3.059372276	8.518462414	9.261089588	8.588406273	8.20664411	10.22403867	13.56024251	11.7671593	12.79967861	6.142934625	5.403884252
Rv1676	728.6232577	697.9854171	601.4369336	552.5911722	448.6362362	436.6334932	357.1432909	339.8726382	300.4816851	185.9174172	138.5152116	109.5171236	99.7448078	160.8536415	119.5242598	758.5922375	623.6193785	613.0062315	562.7642275	409.1944316	440.4926234	375.8417663	270.1426724	251.6580722	94.0952033	173.5008338	103.890657	82.31400331	280.9138733	245.5103206	449.9987283	459.399744	499.6203759	421.7117267	453.6938198	489.6030358	443.6350961	414.4564392	386.6075565	285.6040327	335.3723095	257.5037585	306.4924088	334.2270276	328.0993261	462.8920082	501.816025	421.3049523	423.1285249	478.0269182	462.238671	492.9749227	437.4546292	451.6218837	385.7608438	354.209971	367.7237282	358.391001	360.1295424	323.1522783
Rv1677	366.1381044	336.1593458	323.8762878	262.3708749	164.6656545	175.5536725	174.6896532	116.5277617	83.56591244	46.47935431	76.95289535	0	41.56033658	96.51218487	18.38834766	384.6953518	286.7814868	284.7889985	262.840171	151.7979343	182.2342579	201.8713417	109.5172996	78.38530118	50.66664793	0	51.94532848	71.33880287	10.40421753	112.2332894	265.6043449	268.4252546	306.3848482	333.4045702	308.4223997	341.5940074	329.1486197	320.3070798	246.3556039	233.372945	232.1105357	229.6897637	176.5554976	165.6346331	168.2204172	281.9359701	340.2418467	329.5463465	310.0510743	336.1485289	336.4792654	328.7686804	300.8712649	262.8690692	273.2964184	204.6363869	189.4512648	165.6428996	182.7523051	156.7126433
Rv1678	213.5571446	277.3501497	256.5686642	261.6379953	180.8215301	151.7606839	172.748657	145.6597021	193.8017969	127.8182243	176.9916593	200.7813933	257.6740868	128.6829132	220.6601719	178.1746892	248.1963413	231.7564431	257.6354151	152.6229231	167.7002373	200.2301113	164.2759494	288.7879517	151.9999438	240.9733803	238.948511	323.768413	239.2970032	217.4519983	227.8655981	205.2975761	276.2606785	238.339213	284.3967417	328.0565963	327.0284998	345.7124625	339.6536419	410.0696034	445.0308303	398.3681838	334.2651837	454.0163605	329.4895775	205.9990612	228.9306684	213.8128082	250.9068777	291.4052093	302.8537558	305.2597606	286.1878606	315.442883	352.7293343	395.3016149	338.8941879	279.3341625	275.6641913	296.132857
Rv1679	128.1342867	195.3661432	223.5812645	239.6516092	171.5008327	146.616254	135.8697302	114.5856323	110.2358845	180.1074979	230.858686	255.5399551	440.5395678	225.195098	156.3009551	168.3885794	199.530392	225.9103346	234.539311	162.5227883	152.0482152	185.4590375	149.6736428	115.5151807	202.6665917	269.8901859	280.5047738	274.380011	176.871698	245.5103206	194.9039078	206.8890302	217.1144428	224.8228115	276.0156983	281.5781514	339.7492194	262.0241431	263.4297546	343.3916191	260.4389869	330.1790353	228.1335082	227.7476206	234.9524835	193.3429097	208.1742878	211.6332688	232.147485	242.0728314	285.3684909	303.1225861	269.5651388	287.2325439	352.336102	288.8742571	231.2246803	209.3123913	193.5024407	207.5091553
Rv1680	77.55496302	64.54060087	74.30495079	76.5859118	59.0310837	43.08460094	52.40689595	42.72684594	32.00396646	29.04959644	46.17173721	36.50570787	58.18447122	0	36.77669532	63.10353577	47.27549358	76.41698935	72.21598758	40.42444989	53.66407594	47.59568219	36.50576654	20.62771084	36.19046281	57.83361127	0	54.87600221	41.61687012	98.20412826	76.91061067	64.18864783	92.2093488	84.70278271	105.6011477	147.1065343	111.8363265	128.5213477	116.4700998	153.3593639	139.814614	150.7339074	90.26151846	54.71858417	47.26854698	81.86106485	97.06660338	87.83543495	102.6555658	111.6670881	116.7926031	109.708292	120.5147332	143.3598143	144.7094705	159.4355786	129.4387523	91.85651705	46.07200968	52.95806567
Rv1681	52.54629741	58.56000465	67.64082965	67.42491756	33.55451074	23.79298858	25.2329499	17.47916425	30.22596833	34.85951573	15.39057907	18.25285394	41.56033658	32.17072829	18.38834766	51.63016563	63.9609619	54.91166174	61.15588137	56.09923658	46.95606645	21.33599547	25.55403658	8.251084334	57.90474049	0	41.55626278	5.487600221	31.21265259	21.04374177	63.05714663	68.43252537	74.20832054	58.12052643	103.924939	78.51698454	89.04503721	88.17162228	81.71200722	118.909072	73.10568054	76.26417934	62.48874355	39.92977763	90.36633982	52.50956463	54.9433604	62.98868661	75.29811804	77.63157152	104.4632496	90.47372136	124.1163229	105.6605429	87.69079325	107.6601072	90.01876867	52.70455896	56.82214528	50.79651197
Rv1682	20.23172948	15.20068206	20.99198161	11.72607262	27.34071245	32.79574102	60.17088053	135.9490553	124.4598696	75.52895075	23.0858686	45.63213484	8.312067317	0	0	22.60928822	15.99024047	11.06584818	12.36129517	18.14975301	39.13005537	31.18337799	116.8184529	132.0173494	86.85711074	28.91680564	0	43.90080177	20.80843506	14.02916118	17.19740363	6.896301007	19.47049994	16.67022851	16.76208694	9.476187789	15.37086952	14.94434276	15.24477747	34.45029189	21.93170416	23.32786662	82.32643991	162.6768718	111.2201105	20.19598639	17.29698383	14.38495957	11.98516758	15.29686138	12.77769362	8.548698081	12.74408673	20.7730679	32.63827731	21.36765486	25.2993925	71.52761574	119.7872252	139.4202137
Rv1683	1916.11338	1455.278413	1379.139871	1423.252064	1513.681262	1493.170797	1617.820288	1476.018314	1210.816731	1528.008773	1338.980379	1286.826202	1329.930771	1688.963235	1489.456161	2019.988049	1567.738794	1346.692845	1329.164528	1414.030757	1492.532112	1516.496908	1131.678763	1052.013253	1339.047124	1735.008338	1277.855081	1459.701659	1747.908545	1136.362056	1185.665439	992.5368603	1006.955478	1048.872756	1073.891037	1101.945266	1052.109517	961.4193842	928.1020521	754.5725223	803.2486649	820.0642343	1022.633248	1020.427651	1095.518089	1118.857646	941.5664022	967.933416	1098.466663	1161.031779	1193.257248	1154.786632	1093.775096	1011.212429	843.0899584	863.7463561	963.7303469	961.48174	1519.608453	1224.520172
Rv1684	100.3156587	55.56970654	56.3118237	45.07209163	40.38968885	37.29711724	45.61340944	48.55323403	42.67195529	0	15.39057907	9.126426968	16.62413463	0	18.38834766	80.98849511	52.48970243	45.09855109	37.73447999	38.77447235	29.06804114	59.08429514	18.25288327	8.251084334	28.95237025	9.638935212	10.3890657	43.90080177	10.40421753	28.05832236	65.92338057	58.35331621	55.47255645	59.02161986	65.37213906	68.13830267	62.01350806	38.85529118	47.56370569	30.00509293	35.63901926	32.30012301	46.61858646	39.92977763	55.61005527	62.74219773	55.96083004	52.30894389	68.00279864	47.03784875	71.2860802	60.90947383	61.78111609	51.54798332	36.57059987	32.46239873	36.47819384	36.140269	59.89361259	21.61553701
Rv1685c	40.46345897	42.86093957	55.31220552	49.46936887	104.3918112	105.4608143	169.8371628	130.1226672	119.1258752	63.90911217	38.47644767	73.01141574	66.49653853	32.17072829	18.38834766	41.50660374	34.06616449	69.31814334	50.09577517	51.14930394	98.38413923	111.6036686	135.0713362	193.9004819	108.5713884	9.638935212	72.72345987	27.4380011	0	42.08748354	53.02532785	35.01198973	52.53361306	52.26341912	54.19741444	51.89340932	45.58257857	45.8293178	51.83224338	56.67628665	45.69105034	60.11411783	99.18848182	97.60612311	118.1713675	59.51083991	49.65251829	45.98827984	50.2855944	55.45112251	55.59417575	49.15501397	68.15315946	46.41883075	55.4457482	65.3357139	76.48653547	97.12697295	137.4481622	123.208561
Rv1686c	58.16622227	70.52119708	69.30685993	89.41130373	158.4518563	210.2785748	292.11992	221.4027472	195.5797951	336.9753187	292.4210023	219.0342472	182.865481	128.6829132	239.0485196	68.16531672	62.5705062	86.2301	108.6492786	121.2733497	153.1662168	242.9021022	306.6484389	272.285783	267.8094248	144.5840282	207.7813139	170.1156069	228.8927856	189.3936759	88.37554642	76.38979577	89.63777333	73.43911479	88.28032455	91.15190159	80.0345275	72.23099001	77.44346953	101.1282762	97.77884772	89.72256393	110.0992148	124.2259749	136.2446354	87.78522086	79.3626317	76.28387651	82.85398455	85.28000221	83.39126363	87.98035108	79.51201936	83.60518687	104.5997803	123.6858483	113.5530873	142.3023092	175.8415036	169.6819655
Rv1687c	41.02545145	48.34315277	56.3118237	46.53785071	112.469749	171.0522963	234.8605337	153.4282195	204.4697857	191.7273365	161.6010802	136.8964045	132.9930771	144.7682773	183.8834766	43.86876818	67.08948721	66.18629952	87.83025516	89.09878752	141.9862009	215.0011851	222.6851759	226.9048192	79.61901818	125.3061578	145.4469197	49.38840199	145.6590454	84.17496708	62.57944098	55.17040805	69.06516962	77.94458196	73.75318253	66.78456156	90.63512717	68.7439767	106.1036512	131.1333691	129.762583	115.7421075	79.35078546	85.77507788	101.4883509	77.28330794	66.33902034	75.41206078	74.51647667	60.04018093	68.8202095	65.54001862	69.26134091	105.9170005	103.8133158	120.3985168	91.78384256	92.60943932	195.0381743	178.3281803
Rv1688	37.09150405	36.88034335	44.31640563	27.84942247	14.29173605	35.367956	17.46896532	31.07406978	32.00396646	23.23967715	38.47644767	18.25285394	33.24826927	32.17072829	64.35921681	39.1444393	35.10900626	39.4612322	30.90323793	66.82409064	30.18604272	24.61845631	7.301153307	4.125542167	65.14283306	19.27787042	20.77813139	0	41.61687012	14.02916118	46.33744866	24.40229587	37.10416027	39.64811105	45.81637097	37.90475116	56.18317824	29.88868552	48.17349679	47.78588875	32.89755624	45.7585076	25.78900527	28.09873241	22.24402211	41.46909206	38.05336443	43.15487871	47.15902894	33.65309504	45.28235283	37.75674986	37.40112409	26.41513573	37.75029665	34.10606449	48.83371111	22.58766813	33.01827361	24.85786756
Rv1689	345.3443825	231.2497205	172.2675317	204.1069515	73.94419959	77.16644945	54.3478921	62.14813956	51.56194597	98.7686279	69.25760581	54.75856181	49.8724039	0	82.74756448	349.6003372	199.8780059	151.163662	113.8540345	112.1984732	67.08009493	95.19136439	36.50576654	41.25542167	50.66664793	28.91680564	51.94532848	65.85120265	72.8295227	35.07290295	367.3556497	367.0954074	352.3058386	320.3387154	333.0067939	328.0565963	293.6366108	238.6113394	214.6464667	170.02886	176.3674543	163.2950664	105.1397907	136.0570201	108.4396078	371.6061497	415.9415877	341.5338128	329.5921084	338.4430581	344.9977278	295.2862795	234.1033323	229.0166622	203.3010767	151.2172498	126.4969625	129.5026306	98.28695399	56.20039623
Rv1690	52.26530117	23.92238488	14.99427258	27.84942247	82.02213736	102.8885993	123.2532553	213.6342297	161.7978305	52.28927359	23.0858686	27.3792809	49.8724039	0	18.38834766	62.42863165	15.29501263	16.07679831	21.79491517	35.47451725	86.08612182	100.1150556	160.6253728	86.63638551	21.71427769	48.19467606	41.55626278	21.95040088	20.80843506	14.02916118	206.3688435	117.2371171	145.1103298	156.7902573	179.9130665	176.4375917	161.6591449	110.0899917	137.8127883	165.583661	211.0926526	234.1758919	335.2570686	780.8489848	426.8071742	182.3024372	158.3182755	146.029135	158.4126497	178.5908566	142.1238203	122.1751434	103.8920114	113.867187	140.3839156	198.4726403	167.0936621	248.4643494	443.0591598	393.4027736
